287362.49558998924,1135780.0,848417.5044100108,2018-01-01 10:28:30
282266.8345720782,1132530.0,850263.1654279218,2018-01-01 10:29:30
275413.76798897516,1128755.0,853341.2320110248,2018-01-01 10:31:00
289136.0880756197,1146175.0,857038.9119243801,2018-01-01 10:34:30
287399.42987369077,1148130.0,860730.5701263091,2018-01-01 10:37:30
295863.79338318825,1160280.0,864416.2066168119,2018-01-01 10:40:30
291084.4474799612,1161630.0,870545.5525200388,2018-01-01 10:45:30
304177.3688865925,1178392.5,874215.1311134076,2018-01-01 10:48:30
314283.8120050993,1192162.5000004508,877878.6879953514,2018-01-01 10:51:30
304596.2654490227,1188567.5,883971.2345509774,2018-01-01 10:56:30
278886.2664642142,1166505.0,887618.7335357859,2018-01-01 10:59:30
258187.09181928018,1147629.0,889441.9081807199,2018-01-01 11:01:00
295926.0701331471,1186584.8333333335,890658.7632001862,2018-01-01 11:03:30
324622.46576240775,1217105.25,892482.7842375922,2018-01-01 11:06:00
322768.7659115572,1217074.0573963968,894305.2914848395,2018-01-01 11:09:00
332281.05363684613,1229014.0,896732.9463631539,2018-01-01 11:13:30
339074.07856662426,1237626.0,898551.9214333757,2018-01-01 11:16:30
311614.4361810068,1211378.1666666665,899763.7304856598,2018-01-01 11:18:30
298284.6332576801,1199259.5,900974.8667423199,2018-01-01 11:20:30
318236.19036448514,1221026.5,902790.3096355149,2018-01-01 11:23:30
331793.9161873633,1237606.6000000783,905812.6838127151,2018-01-01 11:28:30
335104.5439087462,1242125.0,907020.4560912538,2018-01-01 11:33:30
318049.5439087462,1225070.0,907020.4560912538,2018-01-01 11:38:30
316154.5439087462,1223175.0,907020.4560912538,2018-01-01 11:43:30
316154.5439087462,1223175.0,907020.4560912538,2018-01-01 11:47:30
307267.0439087462,1214287.5,907020.4560912538,2018-01-01 11:51:30
306279.5439087462,1213300.0,907020.4560912538,2018-01-01 11:55:30
311008.71057541284,1218029.1666666667,907020.4560912538,2018-01-01 11:58:30
323697.26912061824,1229509.9529333333,905812.6838127151,2018-01-01 12:02:30
318185.8320645671,1221580.9529333333,903395.1208687662,2018-01-01 12:06:00
305639.2703610428,1207219.4529333333,901580.1825722905,2018-01-01 12:09:30
296268.04287436145,1195425.9529333333,899157.9100589717,2018-01-01 12:13:30
269802.0065701795,1166534.9529333333,896732.9463631539,2018-01-01 12:17:30
263109.4114484938,1157414.7029333333,894305.2914848395,2018-01-01 12:21:00
256753.66869574267,1149236.4529333333,892482.7842375906,2018-01-01 12:24:00
252522.94255683868,1142573.362346745,890050.4197899066,2018-01-01 12:28:30
253517.26337503875,1138705.0,885187.7366249613,2018-01-01 12:33:30
257168.77683413087,1138705.0,881536.2231658691,2018-01-01 12:36:30
256574.786145257,1136892.5,880317.7138547432,2018-01-01 12:37:30
252734.32855291525,1129392.5,876658.1714470848,2018-01-01 12:40:00
291258.0855364577,1163027.5,871769.4144635422,2018-01-01 12:44:30
301211.58604444773,1166855.0,865643.4139555523,2018-01-01 12:49:30
307354.3135286211,1166855.0,859500.6864713789,2018-01-01 12:54:00
277833.0389388096,1132407.5,854574.4610611906,2018-01-01 12:58:30
282009.6491719191,1128580.0,846570.3508280809,2018-01-01 13:03:30
